custom/avg_center_dev,custom/routes_completed,custom/mean_reward,custom/avg_speed,custom/total_reward,custom/total_distance,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/std,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
0.5289806134570398,0.192090395480226,0.23175321223349704,16.1481762051828,55.62077093603929,71.27098294114694,,,,,,,,,,,,,,,,,
,,,,,,6144,134,6,45,30.1677026,202.16666666666666,,,,,,,,,,,
0.6530597920702926,2.2777777777777777,0.21619638341015274,18.490703153728468,204.73797508941465,594.7959055415704,,,,,,,0.007328735,1.0176012516021729,-0.01685932541731745,0.6906322240829468,0.0947265625,-2.874924100935459,1.3976898193359375,60,0.2,9.999878349173713e-05,3.619687083363533
,,,,,,7168,153,7,46,35.79900170967742,226.16129032258064,,,,,,,,,,,
0.7570354359875178,1.0738786279683377,0.1449645128026008,18.143382287987425,155.98181577559848,555.0902471082518,,,,,,,0.007883558,1.0184648036956787,-0.014976733084768056,0.5716005563735962,0.079296875,-2.8735839277505875,0.969369113445282,70,0.2,9.999858074108665e-05,3.646713173389435
,,,,,,8192,172,8,47,39.5536065625,252.6875,,,,,,,,,,,
0.6540830107996383,0.7555555555555555,0.15486772362948384,14.415658904450618,18.893862282797027,32.30707073840313,,,,,,,0.0103234835,1.018451452255249,-0.01692767710192129,0.24711012840270996,0.11650390625,-2.8738375708460806,0.7912546396255493,80,0.2,9.999837799064378e-05,3.5921647906303407
0.46882397711726176,1.060215053763441,0.3197320636670224,17.0199588145619,176.81183120786338,341.487687528017,,,,,,,,,,,,,,,,,
0.4552400715186237,0.6666666666666666,0.25231062838750395,12.714084271275741,29.26803289295046,27.08415466477163,,,,,,,,,,,,,,,,,
0.3738420353469664,0.10135135135135136,0.26859088524848174,12.705937965669461,33.036678885563255,28.661821206798777,,,,,,,,,,,,,,,,,
,,,,,,9216,193,9,47,42.32174175,249.88888888888889,,,,,,,,,,,
,,,,,,10240,212,10,48,42.32174175,249.88888888888889,0.0071041947,1.0202864408493042,-0.015460745058953762,0.5968741774559021,0.0767578125,-2.876360087096691,0.7960983514785767,90,0.2,9.999817524040853e-05,5.767735891789198
,,,,,,11264,230,11,48,42.32174175,249.88888888888889,0.010597132,1.0215011835098267,-0.015094967861659824,0.5856418609619141,0.08544921875,-2.8789655312895777,0.46886900067329407,100,0.2,9.999797249038089e-05,2.9712122857570646
,,,,,,12288,249,12,49,42.32174175,249.88888888888889,0.009467951,1.018755555152893,-0.018526963150361554,0.6334404945373535,0.1044921875,-2.8774744033813477,0.4091190993785858,110,0.2,9.999776974056091e-05,2.1632746513932943
,,,,,,13312,267,13,49,42.32174175,249.88888888888889,0.009607251,1.0231026411056519,-0.02003455882659182,0.6489970982074738,0.0916015625,-2.8785864874720573,0.8851500749588013,120,0.2,9.999756699094852e-05,2.968441002815962
,,,,,,14336,286,14,50,42.32174175,249.88888888888889,0.006935521,1.0227792263031006,-0.018340502388309688,0.4681122303009033,0.073046875,-2.88317381888628,0.9247390627861023,130,0.2,9.999736424154373e-05,3.48741879016161
,,,,,,15360,304,15,50,42.32174175,249.88888888888889,0.017582867,1.0227270126342773,-0.016795032034860925,0.6949963867664337,0.10478515625,-2.882560224831104,0.6082005500793457,140,0.2,9.999716149234658e-05,2.6757252804934977
0.448610971610955,6.578313253012048,0.3315304758420478,17.671885444075876,2131.7409596643674,2640.365264908003,,,,,,,0.016317759,1.0269742012023926,-0.01305693513713777,0.7308796048164368,0.105859375,-2.8860509052872656,0.3484145402908325,150,0.2,9.999695874335703e-05,1.9031420927494764
0.6836899218300441,0.765,0.23276785346036308,17.433087557299487,103.81446264332193,143.16632811701857,,,,,,,,,,,,,,,,,
0.39395614018914293,0.7272727272727273,0.2885717642865373,15.360366073523652,34.628611714384476,34.0544145652093,,,,,,,,,,,,,,,,,
,,,,,,16384,324,16,50,97.27324453846154,409.97435897435895,,,,,,,,,,,
0.41684637474042735,1.0577507598784195,0.36892703803475624,17.994070755319605,342.3642912962538,402.5719680925831,,,,,,,0.0051019154,1.0285110473632812,-0.012321326712844893,0.2780555486679077,0.06806640625,-2.8925755277276037,1.7995858192443848,160,0.2,9.999675599457511e-05,6.654461304843426
,,,,,,17408,343,17,50,103.39964135,422.9,,,,,,,,,,,
,,,,,,18432,361,18,50,103.39964135,422.9,0.007891938,1.031604290008545,-0.020175592950545253,0.7386694848537445,0.08291015625,-2.8967319279909134,0.9032609462738037,170,0.2,9.99965532460008e-05,3.047156445682049
,,,,,,19456,380,19,51,103.39964135,422.9,0.012105938,1.0324143171310425,-0.02223559240810573,0.6189814805984497,0.095703125,-2.9007973074913025,0.5447520613670349,180,0.2,9.999635049763413e-05,2.542214314639568
0.4191122654315562,4.427745664739884,0.36915490885507635,18.59343565470281,1181.2957083362444,1486.1571562436875,,,,,,,0.013009107,1.034578561782837,-0.016844850091729313,0.620787113904953,0.09404296875,-2.9038275077939035,1.2704392671585083,190,0.2,9.999614774947507e-05,4.598346640169621
,,,,,,20480,400,20,51,129.68893063414635,490.609756097561,,,,,,,,,,,
0.4393479379343527,0.4766734279918864,0.4150605785670007,19.64912815167139,274.35504243278746,239.60511672333814,,,,,,,0.010336972,1.0378167629241943,-0.024383722676429898,0.6873574554920197,0.11474609375,-2.908510982990265,2.2997398376464844,200,0.2,9.999594500152361e-05,4.714347448199987
,,,,,,21504,419,21,51,133.13252352380954,494.64285714285717,,,,,,,,,,,
,,,,,,22528,437,22,51,133.13252352380954,494.64285714285717,0.015649028,1.0395498275756836,-0.019860546314157547,0.6843781471252441,0.15029296875,-2.913816200196743,0.6791897416114807,210,0.2,9.999574225377978e-05,2.8932059071958065
,,,,,,23552,455,23,51,133.13252352380954,494.64285714285717,0.01050308,1.041191577911377,-0.019428513624006882,0.49368607997894287,0.122265625,-2.916551972925663,0.6080962419509888,220,0.2,9.999553950624357e-05,2.351871271058917
,,,,,,24576,473,24,51,133.13252352380954,494.64285714285717,0.0136931185,1.0447660684585571,-0.02636247075279243,0.725037008523941,0.12822265625,-2.9219179913401603,0.4208655059337616,230,0.2,9.999533675891498e-05,1.9514735437929631
,,,,,,25600,491,25,52,133.13252352380954,494.64285714285717,0.01208983,1.0485810041427612,-0.021065643732436003,0.6834798753261566,0.14755859375,-2.928768330812454,0.7119559645652771,240,0.2,9.999513401179399e-05,3.114112286269665
,,,,,,26624,509,26,52,133.13252352380954,494.64285714285717,0.016311614,1.0542564392089844,-0.020805812790058553,0.7072489559650421,0.12890625,-2.9377928018569945,0.5695095062255859,250,0.2,9.999493126488065e-05,2.758062219619751
0.34759290337382054,6.003003003003003,0.42093792405079455,19.73452247101013,2622.864204760501,3149.0419676243328,,,,,,,0.013008706,1.0605552196502686,-0.017626280096010305,0.70584836602211,0.166015625,-2.9490065708756448,0.5033055543899536,260,0.2,9.999472851817491e-05,1.859755190461874
,,,,,,27648,528,27,52,191.03326030232557,628.0232558139535,,,,,,,,,,,
,,,,,,28672,546,28,52,191.03326030232557,628.0232558139535,0.015421437,1.064548373222351,-0.013495728984707966,0.34899091720581055,0.16162109375,-2.959040156006813,2.3179056644439697,270,0.2,9.999452577167678e-05,4.782772295176983
,,,,,,29696,565,29,52,191.03326030232557,628.0232558139535,0.012094092,1.0652469396591187,-0.01983470189734362,0.6324898898601532,0.1412109375,-2.9635833472013475,0.2810257077217102,280,0.2,9.999432302538628e-05,2.0679171290248632
,,,,,,30720,583,30,52,191.03326030232557,628.0232558139535,0.014545612,1.0652756690979004,-0.02502861755201593,0.6343317925930023,0.12958984375,-2.963938979804516,0.3488191068172455,290,0.2,9.999412027930338e-05,1.4069559056311847
,,,,,,31744,601,31,52,191.03326030232557,628.0232558139535,0.017724376,1.0678305625915527,-0.027192075247876347,0.7264811098575592,0.15078125,-2.9667683064937593,0.39835768938064575,300,0.2,9.999391753342812e-05,1.2460273541510105
0.2823709577898494,5.913043478260869,0.4793186657290186,18.851693067239882,2503.002072436935,2490.1318997595226,,,,,,,0.020196946,1.0760602951049805,-0.026416196773061527,0.7212172448635101,0.18720703125,-2.9760644629597666,0.2271810621023178,310,0.2,9.999371478776048e-05,1.4870339449495078
,,,,,,32768,620,32,52,243.57800602272727,732.4090909090909,,,,,,,,,,,
,,,,,,33792,638,33,52,243.57800602272727,732.4090909090909,0.019189877,1.0800116062164307,-0.01637937528430484,0.4131917357444763,0.13916015625,-2.9881074637174607,1.3158862590789795,320,0.2,9.999351204230046e-05,5.811248861253262
,,,,,,34816,657,34,52,243.57800602272727,732.4090909090909,0.0122793745,1.0826923847198486,-0.015418157435487957,0.6480086147785187,0.16396484375,-2.993258948624134,0.46990036964416504,330,0.2,9.999330929704803e-05,1.7455646514892578
,,,,,,35840,674,35,53,243.57800602272727,732.4090909090909,0.020935016,1.0857975482940674,-0.023631060984916984,0.5201428532600403,0.18818359375,-2.999669586122036,0.198960542678833,340,0.2,9.999310655200324e-05,1.2873896356672048
,,,,,,36864,693,36,53,243.57800602272727,732.4090909090909,0.014541607,1.0925828218460083,-0.020368208701256663,0.7185434103012085,0.1150390625,-3.007110831141472,0.38915103673934937,350,0.2,9.999290380716606e-05,1.7225320272147655
,,,,,,37888,711,37,53,243.57800602272727,732.4090909090909,0.012753887,1.0977187156677246,-0.02655973716173321,0.637302815914154,0.1279296875,-3.020108661055565,0.3512047827243805,360,0.2,9.99927010625365e-05,2.008536033332348
0.23912094276142956,7.0025906735751295,0.5291924625176011,19.687775492643592,3049.736161488935,3015.6447591606993,,,,,,,0.017185098,1.1039257049560547,-0.02222266058670357,0.6511550843715668,0.1619140625,-3.0292160511016846,0.29216843843460083,370,0.2,9.999249831811454e-05,1.582980590313673
0.274540735606164,0.19528619528619529,0.4034682145014977,19.764216351631546,68.58959646525462,61.5630179469008,,,,,,,,,,,,,,,,,
,,,,,,38912,731,38,53,300.77658173913045,829.5,,,,,,,,,,,
,,,,,,39936,749,39,53,300.77658173913045,829.5,0.0077213882,1.106950044631958,-0.019358631648356096,0.40534287691116333,0.10498046875,-3.037106718122959,0.9004855155944824,380,0.2,9.999229557390024e-05,8.23059313595295
,,,,,,40960,767,40,53,300.77658173913045,829.5,0.016173387,1.1087688207626343,-0.0161759898532182,0.6922661662101746,0.1388671875,-3.0417697340250016,0.8911508321762085,390,0.2,9.999209282989354e-05,4.025870718806982
,,,,,,41984,786,41,53,300.77658173913045,829.5,0.014199289,1.1087088584899902,-0.022006300993962214,0.6682347357273102,0.17333984375,-3.043749748170376,0.8389184474945068,400,0.2,9.999189008609445e-05,1.9033001638948917
